20190518,111501,Group 7 - FII,17,Standard,890.59,25,25,0,0,60.12,890.59,53.44,890.59,975.71,USD   
20190518,111501,Group 7 - FII,18,Exempt,91.44,25,25,0,0,6.17,25,0,91.44,122.61,USD   
20190518,111501,Group 8 - NAC,21,Standard Marketing Fund,890.59,25,25,0,0,60.12,890.59,17.81,890.59,975.71,USD   
20190518,111501,Group 8 - NAC,22,Exempt,91.44,25,25,0,0,6.17,25,0,91.44,122.61,USD   
20190517,111601,Group 7 - FII,17,Standard,71.09,0,0,0,0,5.33,71.09,2.13,71.09,76.42,USD   
20190517,111601,Group 8 - NAC,21,Standard Marketing Fund,71.09,0,0,0,0,5.33,71.09,0.71,71.09,76.42,USD   
20190518,111601,Group 7 - FII,17,Standard,81.75,0,0,0,0,6.13,81.75,2.45,81.75,87.88,USD   
20190518,111601,Group 8 - NAC,21,Standard Marketing Fund,81.75,0,0,0,0,6.13,81.75,0.82,81.75,87.88,USD   
20190517,111701,Group 7 - FII,17,Standard,172.93,0,0,0,0,12.54,172.93,5.19,172.93,185.47,USD   
20190517,111701,Group 8 - NAC,21,Standard Marketing Fund,172.93,0,0,0,0,12.54,172.93,1.73,172.93,185.47,USD   
20190518,111701,Group 7 - FII,17,Standard,1749.49,200,0,0,0,126.84,1949.49,58.48,1949.49,2076.3301,USD   
20190518,111701,Group 8 - NAC,21,Standard Marketing Fund,1749.49,200,0,0,0,126.84,1949.49,19.49,1949.49,2076.3301,USD   
20190518,111801,Group 7 - FII,17,Standard,361.85,0,0,0,0,25.36,321.85,9.66,361.85,387.21,USD   
20190518,111801,Group 8 - NAC,21,Standard Marketing Fund,361.85,0,0,0,0,25.36,321.85,3.22,361.85,387.21,USD   
20190517,11401,Group 7 - FII,36,Standard,1785.9,0,0,0,0,147.33,1732.9,103.97,1785.9,1933.23,USD   
20190517,11401,Group 7 - FII,37,Exempt,1048,0,0,0,0,86.46,53,0,1048,1134.46,USD   
20190517,11401,Group 7 - FII,38,Sales to Other FASTSIGNS,0,375.45,0,0,0,0,290.45,0,375.45,375.45,USD   
20190517,11401,Group 8 - NAC,45,Standard Marketing Fund,1785.9,0,0,0,0,147.33,1732.9,34.66,1785.9,1933.23,USD   
20190517,11401,Group 8 - NAC,46,Exempt,1048,0,0,0,0,86.46,53,0,1048,1134.46,USD   
20190517,11401,Group 8 - NAC,47,Sales to Other FASTSIGNS Marketing Fund,0,375.45,0,0,0,0,290.45,0,375.45,375.45,USD   
20190518,11401,Group 7 - FII,36,Standard,4684.8599,87,0,0,0,386.51,4610.3599,276.62,4771.8599,5158.3701,USD   
20190518,11401,Group 7 - FII,37,Exempt,264.5,0,0,0,0,21.82,64,0,264.5,286.32,USD   
20190518,11401,Group 7 - FII,38,Sales to Other FASTSIGNS,0,35,0,0,0,0,35,0,35,35,USD   
20190518,11401,Group 8 - NAC,45,Standard Marketing Fund,4684.8599,87,0,0,0,386.51,4610.3599,92.21,4771.8599,5158.3701,USD   
20190518,11401,Group 8 - NAC,46,Exempt,264.5,0,0,0,0,21.82,64,0,264.5,286.32,USD   
20190518,11401,Group 8 - NAC,47,Sales to Other FASTSIGNS Marketing Fund,0,35,0,0,0,0,35,0,35,35,USD   
20190517,11601,Group 7 - FII,29,Standard,1180.88,0,0,0,0,97.43,1178.88,70.73,1180.88,1278.3101,USD   
20190517,11601,Group 8 - NAC,35,Standard Marketing Fund,1180.88,0,0,0,0,97.43,1178.88,23.58,1180.88,1278.3101,USD   
20190518,11601,Group 7 - FII,29,Standard,7552.8901,90,90,0,0,623.11,7536.8901,452.21,7552.8901,8266,USD   
20190518,11601,Group 7 - FII,30,Exempt,3563.1799,90,90,0,0,293.96,90,0,3563.1799,3947.1399,USD   
